Entity,Code,Year,"Energy imports, net (% of energy use)"
Latvia,LVA,2007,65.8918
Latvia,LVA,2008,62.733418
Latvia,LVA,2009,65.51228
Latvia,LVA,2010,49.20639
Latvia,LVA,2011,64.47019
Latvia,LVA,2012,60.91111
Latvia,LVA,2013,60.480064
Latvia,LVA,2014,43.70739
Latvia,LVA,2015,55.53296
Latvia,LVA,2016,52.08185
Latvia,LVA,2017,48.188683
Latvia,LVA,2018,46.265423
Latvia,LVA,2019,48.441612
Latvia,LVA,2020,48.611893
Latvia,LVA,2021,41.03043
Latvia,LVA,2022,41.34937
Latvia,LVA,2023,33.82712
Lebanon,LBN,2013,100.192764
Lebanon,LBN,2017,100.79001
Lebanon,LBN,2018,100.73342
Lebanon,LBN,2019,100.206024
Lebanon,LBN,2020,97.5328
Lebanon,LBN,2021,97.961754
Lebanon,LBN,2022,96.92346
Libya,LBY,1990,-551.62305
Libya,LBY,1991,-617.3657
Libya,LBY,1992,-588.7819
Libya,LBY,1993,-530.27234
Libya,LBY,1994,-464.4564
Libya,LBY,1995,-449.39526
Libya,LBY,1996,-428.53268
Libya,LBY,1997,-427.4331
Libya,LBY,1998,-429.49893
Libya,LBY,1999,-382.27393
Libya,LBY,2000,-378.5103
Libya,LBY,2001,-351.55118
Libya,LBY,2002,-337.41617
Libya,LBY,2003,-368.64105
Libya,LBY,2004,-419.06772
Libya,LBY,2005,-436.8278
Libya,LBY,2006,-534.2475
Libya,LBY,2007,-645.4775
Libya,LBY,2008,-562.9685
Libya,LBY,2009,-466.66873
Libya,LBY,2010,-404.4837
Libya,LBY,2011,-95.19392
Libya,LBY,2012,-366.89178
Libya,LBY,2013,-282.82257
Libya,LBY,2014,-74.02166
Libya,LBY,2015,-78.20254
Libya,LBY,2016,-75.233246
Libya,LBY,2017,-172.41731
Libya,LBY,2018,-249.99635
Libya,LBY,2019,-228.66016
Libya,LBY,2020,-143.17726
Libya,LBY,2021,-328.08093
Libya,LBY,2022,-249.727
Lithuania,LTU,1990,72.414444
Lithuania,LTU,1991,72.0409
Lithuania,LTU,1992,62.41041
Lithuania,LTU,1993,57.61081
Lithuania,LTU,1994,66.014885
Lithuania,LTU,1995,63.9125
Lithuania,LTU,1996,52.99087
Lithuania,LTU,1997,55.497837
Lithuania,LTU,1998,49.92767
Lithuania,LTU,1999,53.475533
Lithuania,LTU,2000,59.115734
Lithuania,LTU,2001,46.78438
Lithuania,LTU,2002,41.68144
Lithuania,LTU,2003,43.708
Lithuania,LTU,2004,46.61469
Lithuania,LTU,2005,57.107178
Lithuania,LTU,2006,62.382565
Lithuania,LTU,2007,61.06401
Lithuania,LTU,2008,57.90094
Lithuania,LTU,2009,49.99101
Lithuania,LTU,2010,81.93434
Lithuania,LTU,2011,81.49745
Lithuania,LTU,2012,80.09641
Lithuania,LTU,2013,78.011986
Lithuania,LTU,2014,76.530235
Lithuania,LTU,2015,77.68355
Lithuania,LTU,2016,78.03493
Lithuania,LTU,2017,75.129196
Lithuania,LTU,2018,77.73757
Lithuania,LTU,2019,79.09286
Lithuania,LTU,2020,77.86383
Lithuania,LTU,2021,76.38425
Lithuania,LTU,2022,75.91957
Lithuania,LTU,2023,72.13232
Low-income countries,,1990,-15.33083
Low-income countries,,1991,-20.941727
Low-income countries,,1992,-20.480925
Low-income countries,,1993,-26.248592
Low-income countries,,1994,-39.99338
Low-income countries,,1995,-40.202335
Low-income countries,,1996,-40.317547
Low-income countries,,1997,-40.611263
Low-income countries,,1998,-41.59806
Low-income countries,,1999,-37.193245
Low-income countries,,2000,-42.93589
Low-income countries,,2001,-45.307953
Low-income countries,,2002,-50.501167
Low-income countries,,2003,-43.89027
Low-income countries,,2004,-42.534946
Low-income countries,,2005,-36.952778
Low-income countries,,2006,-30.777435
Low-income countries,,2007,-36.061485
Low-income countries,,2008,-30.80147
Low-income countries,,2009,-31.124018
Low-income countries,,2010,-38.165348
Low-income countries,,2011,-40.1536
Low-income countries,,2012,-18.536968
Low-income countries,,2013,-23.072279
Low-income countries,,2014,-17.140396
Low-income countries,,2015,-12.443168
Low-income countries,,2016,-12.617807
Low-income countries,,2017,-7.6393185
Low-income countries,,2018,-6.505687
Low-income countries,,2019,-6.3966465
Low-income countries,,2020,-4.3158784
Low-income countries,,2021,-4.3721223
Low-income countries,,2022,-6.3691907
Lower-middle-income countries,,1990,-8.572324
Lower-middle-income countries,,1991,-8.2315855
Lower-middle-income countries,,1992,-8.394855
Lower-middle-income countries,,1993,-7.751747
Lower-middle-income countries,,1994,-8.441378
Lower-middle-income countries,,1995,-8.196278
Lower-middle-income countries,,1996,-7.1957517
Lower-middle-income countries,,1997,-6.9725842
Lower-middle-income countries,,1998,-4.198764
Lower-middle-income countries,,1999,-3.0015671
Lower-middle-income countries,,2000,-3.2170918
Lower-middle-income countries,,2001,-3.159469
Lower-middle-income countries,,2002,-2.4391305
Lower-middle-income countries,,2003,-3.612652
Lower-middle-income countries,,2004,-5.770751
Lower-middle-income countries,,2005,-6.15873
Lower-middle-income countries,,2006,-5.592172
Lower-middle-income countries,,2007,-4.7696843
Lower-middle-income countries,,2008,-2.0977306
Lower-middle-income countries,,2009,-0.5585798
Lower-middle-income countries,,2010,1.6320809
Lower-middle-income countries,,2011,4.7691336
Lower-middle-income countries,,2012,5.75604
Lower-middle-income countries,,2013,9.418306
Lower-middle-income countries,,2014,12.682575
Lower-middle-income countries,,2015,14.073252
Lower-middle-income countries,,2016,17.234272
Lower-middle-income countries,,2017,18.193243
Lower-middle-income countries,,2018,18.689537
Lower-middle-income countries,,2019,20.131672
Lower-middle-income countries,,2020,21.97737
Lower-middle-income countries,,2021,22.481083
Lower-middle-income countries,,2022,24.627493
Lower-middle-income countries,,2023,22.555916
Luxembourg,LUX,1990,103.36423
Luxembourg,LUX,1991,102.312035
Luxembourg,LUX,1992,103.12529
Luxembourg,LUX,1993,101.834404
Luxembourg,LUX,1994,103.40616
Luxembourg,LUX,1995,103.58492
Luxembourg,LUX,1996,105.77402
Luxembourg,LUX,1997,106.44423
Luxembourg,LUX,1998,108.83553
Luxembourg,LUX,1999,107.386734
Luxembourg,LUX,2000,109.12135
Luxembourg,LUX,2001,106.94483
Luxembourg,LUX,2002,108.71661
Luxembourg,LUX,2003,108.33993
Luxembourg,LUX,2004,107.58474
Luxembourg,LUX,2005,106.9725
Luxembourg,LUX,2006,107.403305
Luxembourg,LUX,2007,106.64377
Luxembourg,LUX,2008,107.56973
Luxembourg,LUX,2009,107.84771
Luxembourg,LUX,2010,106.959854
Luxembourg,LUX,2011,106.67661
Luxembourg,LUX,2012,106.35829
Luxembourg,LUX,2013,106.22906
Luxembourg,LUX,2014,106.88749
Luxembourg,LUX,2015,107.74511
Luxembourg,LUX,2016,109.55505
Luxembourg,LUX,2017,110.17268
Luxembourg,LUX,2018,110.18833
Luxembourg,LUX,2019,109.51081
Luxembourg,LUX,2020,107.16949
Luxembourg,LUX,2021,108.5538
Luxembourg,LUX,2022,110.05041
Luxembourg,LUX,2023,106.28766
Madagascar,MDG,1990,12.485439
Madagascar,MDG,1991,13.378417
Madagascar,MDG,1992,12.706497
Madagascar,MDG,1993,12.677836
Madagascar,MDG,1994,16.302336
Madagascar,MDG,1995,13.05142
Madagascar,MDG,1996,14.106297
Madagascar,MDG,1997,14.964017
Madagascar,MDG,1998,16.407091
Madagascar,MDG,1999,15.3608
Madagascar,MDG,2000,15.906688
Madagascar,MDG,2001,15.3131485
Madagascar,MDG,2002,11.381809
Madagascar,MDG,2003,11.931268
Madagascar,MDG,2004,11.639574
Madagascar,MDG,2005,12.623092
Madagascar,MDG,2017,13.700649
Malaysia,MYS,1990,-121.97082
Malaysia,MYS,1991,-94.66564
Malaysia,MYS,1992,-85.45406
Malaysia,MYS,1993,-73.07601
Malaysia,MYS,1994,-77.95478
Malaysia,MYS,1995,-83.411514
Malaysia,MYS,1996,-81.812195
Malaysia,MYS,1997,-64.15105
Malaysia,MYS,1998,-73.57951
Malaysia,MYS,1999,-67.98631
Malaysia,MYS,2000,-56.70905
Malaysia,MYS,2001,-51.95575
Malaysia,MYS,2002,-52.47972
Malaysia,MYS,2003,-50.441784
Malaysia,MYS,2004,-48.07805
Malaysia,MYS,2005,-43.77821
Malaysia,MYS,2006,-38.718914
Malaysia,MYS,2007,-29.753935
Malaysia,MYS,2008,-25.4812
Malaysia,MYS,2009,-26.477673
Malaysia,MYS,2010,-19.484083
Malaysia,MYS,2011,-9.86348
Malaysia,MYS,2012,-10.728787
Malaysia,MYS,2013,-1.0219604
Malaysia,MYS,2014,-1.316749
Malaysia,MYS,2015,-9.786097
Malaysia,MYS,2016,-8.093859
Malaysia,MYS,2017,-9.466197
Malaysia,MYS,2018,-2.3163285
Malaysia,MYS,2019,0.41944176
Malaysia,MYS,2020,1.4599273
Malaysia,MYS,2021,-0.73979783
Malaysia,MYS,2022,-0.5787267
Malta,MLT,2009,251.62294
Malta,MLT,2010,282.24368
Malta,MLT,2011,276.2351
Malta,MLT,2012,247.82985
Malta,MLT,2013,276.57986
Malta,MLT,2014,264.1637
Malta,MLT,2015,347.15182
Malta,MLT,2016,419.0585
Malta,MLT,2017,450.18146
Malta,MLT,2018,437.4965
Malta,MLT,2019,424.20782
Malta,MLT,2020,417.46274
Malta,MLT,2021,376.54617
Malta,MLT,2022,389.55283
Mexico,MEX,1990,-56.530228
Mexico,MEX,1991,-56.01445
Mexico,MEX,1992,-53.941143
Mexico,MEX,1993,-54.07471
Mexico,MEX,1994,-48.807014
Mexico,MEX,1995,-52.552406
Mexico,MEX,1996,-56.340954
Mexico,MEX,1997,-56.854256
Mexico,MEX,1998,-52.920925
Mexico,MEX,1999,-47.173355
Mexico,MEX,2000,-47.963135
Mexico,MEX,2001,-47.942932
Mexico,MEX,2002,-49.554966
Mexico,MEX,2003,-51.945656
Mexico,MEX,2004,-51.682526
Mexico,MEX,2005,-44.076813
Mexico,MEX,2006,-40.64559
Mexico,MEX,2007,-34.551445
Mexico,MEX,2008,-26.018906
Mexico,MEX,2009,-23.237604
Mexico,MEX,2010,-22.601774
Mexico,MEX,2011,-17.743103
Mexico,MEX,2012,-11.789029
Mexico,MEX,2013,-10.506093
Mexico,MEX,2014,-7.9342594
Mexico,MEX,2015,-0.84483594
Mexico,MEX,2016,4.975298
Mexico,MEX,2017,11.54474
Mexico,MEX,2018,16.910204
Mexico,MEX,2019,18.437504
Mexico,MEX,2020,11.02245
Mexico,MEX,2021,15.518606
Mexico,MEX,2022,16.273052
Mexico,MEX,2023,13.87951
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1990,-249.97258
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1991,-233.93462
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1992,-230.28459
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1993,-224.08685
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1994,-211.1278
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1995,-207.82404
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1996,-202.49808
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1997,-199.63849
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1998,-208.46602
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,1999,-195.82549
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2000,-201.84259
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2001,-179.06128
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2002,-161.75934
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2003,-167.1625
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2004,-177.54158
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2005,-159.47673
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2006,-149.30774
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2007,-138.51117
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2008,-133.26866
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2009,-125.607635
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2010,-125.652214
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2011,-129.7704
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2012,-127.39979
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2013,-120.947556
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2014,-108.4418
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2015,-111.1671
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2016,-120.72778
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2017,-111.99868
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2018,-115.802086
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2019,-107.408646
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2020,-97.1749
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2021,-96.33427
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2022,-102.390526
"Middle East, North Africa, Afghanistan and Pakistan (WB)",,2023,14.091587
Moldova,MDA,1990,99.9633
Moldova,MDA,1991,99.40026
Moldova,MDA,1992,98.160545
Moldova,MDA,1993,93.722115
Moldova,MDA,1995,99.483215
Moldova,MDA,1996,94.558304
Moldova,MDA,1997,100.50159
Moldova,MDA,2002,96.87189
Moldova,MDA,2003,98.15641
Moldova,MDA,2004,96.68185
Moldova,MDA,2005,97.08518
Moldova,MDA,2006,96.522156
Moldova,MDA,2007,98.067375
Moldova,MDA,2008,97.11712
Moldova,MDA,2009,96.95936
Moldova,MDA,2010,84.37183
Moldova,MDA,2011,85.64006
Moldova,MDA,2012,84.01591
Moldova,MDA,2013,82.42622
Moldova,MDA,2014,81.78713
Moldova,MDA,2015,82.57353
Moldova,MDA,2016,81.907104
Moldova,MDA,2017,80.88196
Moldova,MDA,2018,81.97782
Moldova,MDA,2019,84.15872
Moldova,MDA,2020,84.09632
Moldova,MDA,2021,83.75022
Moldova,MDA,2022,86.5634
Mongolia,MNG,1990,20.538467
Mongolia,MNG,1991,14.415801
Mongolia,MNG,1992,12.908653
Mongolia,MNG,1995,18.033821
Mongolia,MNG,1996,19.477495
Mongolia,MNG,1997,20.468113
Mongolia,MNG,1998,20.635647
Mongolia,MNG,1999,19.373491
Mongolia,MNG,2000,20.20956
Mongolia,MNG,2001,20.012814
Mongolia,MNG,2002,19.525715
Mongolia,MNG,2003,21.557377
Mongolia,MNG,2004,22.820683
Mongolia,MNG,2005,-29.702202
Mongolia,MNG,2006,-30.653938
Mongolia,MNG,2007,-42.20132
Mongolia,MNG,2008,-58.498676
Mongolia,MNG,2009,-117.29551
Mongolia,MNG,2010,-277.86145
Mongolia,MNG,2011,-247.8712
Mongolia,MNG,2012,-300.9508
Mongolia,MNG,2013,-231.99548
Mongolia,MNG,2014,-248.65619
Mongolia,MNG,2015,-210.64977
Mongolia,MNG,2016,-327.32474
Mongolia,MNG,2017,-374.49136
Mongolia,MNG,2018,-364.04724
Mongolia,MNG,2019,-269.08597
Mongolia,MNG,2020,-224.96556
Mongolia,MNG,2021,-115.040085
Mongolia,MNG,2022,-226.42703
Montenegro,MNE,2005,42.69245
Montenegro,MNE,2006,45.40413
Montenegro,MNE,2007,54.582478
Montenegro,MNE,2008,46.49358
Montenegro,MNE,2009,43.098824
Montenegro,MNE,2010,26.491146
Montenegro,MNE,2011,36.556694
Montenegro,MNE,2012,34.659348
Montenegro,MNE,2013,23.699535
Montenegro,MNE,2014,30.414574
Montenegro,MNE,2015,30.542143
Montenegro,MNE,2016,35.351
Montenegro,MNE,2017,41.338436
Montenegro,MNE,2018,31.822206
Montenegro,MNE,2019,33.689358
Montenegro,MNE,2020,27.653389
Montenegro,MNE,2021,31.527811
Montenegro,MNE,2022,29.62319
Morocco,MAR,1990,85.346596
Morocco,MAR,1991,81.28936
Morocco,MAR,1992,88.06127
Morocco,MAR,1993,86.29584
Morocco,MAR,1994,87.4605
Morocco,MAR,1995,88.34463
Morocco,MAR,1996,84.64968
Morocco,MAR,1997,89.25038
Morocco,MAR,1998,89.33751
Morocco,MAR,1999,88.020805
Morocco,MAR,2000,90.1371
Morocco,MAR,2001,94.80127
Morocco,MAR,2002,88.15746
Morocco,MAR,2003,91.41625
Morocco,MAR,2004,83.34307
Morocco,MAR,2005,86.81927
Morocco,MAR,2006,87.45849
Morocco,MAR,2007,91.89761
Morocco,MAR,2008,89.61858
Morocco,MAR,2009,93.605034
Morocco,MAR,2010,95.92709
Morocco,MAR,2011,95.43553
Morocco,MAR,2012,103.80376
Morocco,MAR,2013,99.66103
Morocco,MAR,2014,102.78752
Morocco,MAR,2015,96.03665
Morocco,MAR,2016,94.925095
Morocco,MAR,2017,95.12793
Morocco,MAR,2018,96.28683
Morocco,MAR,2019,92.427284
Morocco,MAR,2020,90.73217
Morocco,MAR,2021,91.30866
Morocco,MAR,2022,94.002014
Mozambique,MOZ,1990,6.3472753
Mozambique,MOZ,1991,5.857265
Mozambique,MOZ,1992,6.3294344
Mozambique,MOZ,1993,6.698352
Mozambique,MOZ,1994,6.3539643
Mozambique,MOZ,1995,6.3365483
Mozambique,MOZ,1996,6.0480285
Mozambique,MOZ,1997,6.250843
Mozambique,MOZ,1998,1.3040931
Mozambique,MOZ,1999,-2.1277342
Mozambique,MOZ,2000,-0.2694557
Mozambique,MOZ,2001,0.92847806
Mozambique,MOZ,2002,-0.9538344
Mozambique,MOZ,2003,5.2835994
Mozambique,MOZ,2004,-7.391115
Mozambique,MOZ,2005,-18.02918
Mozambique,MOZ,2006,-20.99052
Mozambique,MOZ,2007,-25.03174
Mozambique,MOZ,2008,-27.67104
Mozambique,MOZ,2009,-25.20917
Mozambique,MOZ,2010,-28.806133
Mozambique,MOZ,2011,-21.513672
Mozambique,MOZ,2012,-32.040176
Mozambique,MOZ,2013,-38.854847
Mozambique,MOZ,2014,-44.254345
Mozambique,MOZ,2015,-44.355366
Mozambique,MOZ,2016,-73.74722
Mozambique,MOZ,2017,-123.059395
Mozambique,MOZ,2018,-110.81296
Mozambique,MOZ,2019,-82.456795
Mozambique,MOZ,2020,-63.540993
Mozambique,MOZ,2021,-74.31143
Mozambique,MOZ,2022,-106.352425
Myanmar,MMR,1990,0.0845248
Myanmar,MMR,1991,0.8211409
Myanmar,MMR,1992,1.6627738
Myanmar,MMR,1993,2.6476283
Myanmar,MMR,1994,3.3470125
Myanmar,MMR,1995,5.5721154
Myanmar,MMR,1996,5.718138
Myanmar,MMR,1997,7.839645
Myanmar,MMR,1998,2.2855306
Myanmar,MMR,1999,-9.347707
Myanmar,MMR,2000,-20.456743
Myanmar,MMR,2001,-26.110851
Myanmar,MMR,2002,-28.80726
Myanmar,MMR,2003,-30.947554
Myanmar,MMR,2004,-36.293518
Myanmar,MMR,2005,-49.471924
Myanmar,MMR,2006,-49.464237
Myanmar,MMR,2007,-50.241825
Myanmar,MMR,2008,-49.932816
Myanmar,MMR,2009,-54.236065
Myanmar,MMR,2010,-63.347748
Myanmar,MMR,2011,-60.709038
Myanmar,MMR,2012,-48.01647
Myanmar,MMR,2013,-41.595196
Myanmar,MMR,2014,-43.45113
Myanmar,MMR,2015,-49.938885
Myanmar,MMR,2016,-45.85343
Myanmar,MMR,2017,-26.82572
Myanmar,MMR,2018,-21.452961
Myanmar,MMR,2019,-23.663233
Myanmar,MMR,2020,-21.885313
Myanmar,MMR,2021,-26.925137
Myanmar,MMR,2022,-19.025953
Namibia,NAM,1991,59.924637
Namibia,NAM,1992,64.244835
Namibia,NAM,1993,68.73126
Namibia,NAM,1994,74.847725
Namibia,NAM,1995,71.0466
Namibia,NAM,1996,75.759705
Namibia,NAM,1997,77.46338
Namibia,NAM,1998,74.89691
Namibia,NAM,1999,73.33057
Namibia,NAM,2000,68.65702
Namibia,NAM,2001,72.80262
Namibia,NAM,2002,68.9351
Namibia,NAM,2003,70.740395
Namibia,NAM,2004,69.03021
Namibia,NAM,2005,69.12596
Namibia,NAM,2006,70.02336
Namibia,NAM,2007,69.30468
Namibia,NAM,2008,70.101234
Namibia,NAM,2009,70.96597
Namibia,NAM,2010,75.53256
Namibia,NAM,2011,75.646126
Namibia,NAM,2012,73.55421
Namibia,NAM,2013,76.67551
Namibia,NAM,2014,74.66403
Namibia,NAM,2015,77.54128
Namibia,NAM,2016,76.78571
Namibia,NAM,2017,73.89294
Namibia,NAM,2018,77.54212
Namibia,NAM,2019,71.53412
Namibia,NAM,2020,63.897133
Namibia,NAM,2021,65.49142
Namibia,NAM,2022,60.499897
Nepal,NPL,1990,5.268868
Nepal,NPL,1991,6.319049
Nepal,NPL,1992,6.7546377
Nepal,NPL,1993,7.1969023
Nepal,NPL,1994,8.46463
Nepal,NPL,1995,9.069819
Nepal,NPL,1996,9.349886
Nepal,NPL,1997,10.454839
Nepal,NPL,1998,10.799976
Nepal,NPL,1999,13.324378
Nepal,NPL,2000,12.653015
Nepal,NPL,2001,12.8680315
Nepal,NPL,2002,10.586417
Nepal,NPL,2003,10.98251
Nepal,NPL,2004,10.424271
Nepal,NPL,2005,11.432225
Nepal,NPL,2006,9.54477
Nepal,NPL,2007,9.5066805
Nepal,NPL,2008,10.691648
Nepal,NPL,2009,12.104064
Nepal,NPL,2010,13.851962
Nepal,NPL,2011,14.39117
Nepal,NPL,2012,17.198088
Nepal,NPL,2013,16.926275
Nepal,NPL,2014,18.539766
Nepal,NPL,2015,16.842348
Nepal,NPL,2016,23.06347
Nepal,NPL,2017,25.907526
Nepal,NPL,2018,28.05657
Nepal,NPL,2019,26.82845
Nepal,NPL,2020,29.159634
Nepal,NPL,2021,29.261225
Nepal,NPL,2022,27.413725
Netherlands,NLD,1990,27.67814
Netherlands,NLD,1991,22.167578
Netherlands,NLD,1992,22.516558
Netherlands,NLD,1993,20.922642
Netherlands,NLD,1994,26.409313
Netherlands,NLD,1995,24.395004
Netherlands,NLD,1996,20.840696
Netherlands,NLD,1997,31.224106
Netherlands,NLD,1998,34.670532
Netherlands,NLD,1999,37.587955
Netherlands,NLD,2000,46.482048
Netherlands,NLD,2001,42.009293
Netherlands,NLD,2002,42.74944
Netherlands,NLD,2003,46.518875
Netherlands,NLD,2004,39.061268
Netherlands,NLD,2005,46.54274
Netherlands,NLD,2006,48.125328
Netherlands,NLD,2007,47.041386
Netherlands,NLD,2008,41.978996
Netherlands,NLD,2009,41.843166
Netherlands,NLD,2010,34.041782
Netherlands,NLD,2011,36.308395
Netherlands,NLD,2012,37.26481
Netherlands,NLD,2013,28.843922
Netherlands,NLD,2014,38.135036
Netherlands,NLD,2015,55.79215
Netherlands,NLD,2016,54.14508
Netherlands,NLD,2017,60.33
Netherlands,NLD,2018,69.11254
Netherlands,NLD,2019,78.3499
Netherlands,NLD,2020,81.88764
Netherlands,NLD,2021,69.94918
Netherlands,NLD,2022,98.94288
Netherlands,NLD,2023,87.63071
New Zealand,NZL,1990,16.327002
New Zealand,NZL,1991,14.3625345
New Zealand,NZL,1992,14.875828
New Zealand,NZL,1993,14.233878
New Zealand,NZL,1994,18.7566
New Zealand,NZL,1995,20.355743
New Zealand,NZL,1996,18.081553
New Zealand,NZL,1997,16.350689
New Zealand,NZL,1998,21.467323
New Zealand,NZL,1999,20.538721
New Zealand,NZL,2000,19.641722
New Zealand,NZL,2001,19.485016
New Zealand,NZL,2002,21.646305
New Zealand,NZL,2003,26.160448
New Zealand,NZL,2004,30.609299
New Zealand,NZL,2005,29.256748
New Zealand,NZL,2006,28.515995
New Zealand,NZL,2007,25.402225
New Zealand,NZL,2008,17.03576
New Zealand,NZL,2009,19.663918
New Zealand,NZL,2010,16.133574
New Zealand,NZL,2011,19.075472
New Zealand,NZL,2012,19.770222
New Zealand,NZL,2013,24.253733
New Zealand,NZL,2014,22.53655
New Zealand,NZL,2015,23.906696
New Zealand,NZL,2016,28.745922
New Zealand,NZL,2017,28.813019
