Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024 Provisional
Indonesia,Natural gas,"Oil refineries, transformation (PJ)",45. Indonesia,04. Natural gas,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Natural gas,Total final consumption (PJ),45. Indonesia,04. Natural gas,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,252.239401,250.452002,265.991398,277.364698,312.601502,302.8221,317.771999,351.474299,318.111301,434.504701,483.962398,516.3714,541.449,522.706501,562.4991,570.688201,640.962902,461.9141990000001,514.855799,645.612301,664.133398,705.727799,730.928701,791.383196,691.63192,701.1485710000001,677.194464,731.699499,801.138285,775.607656,730.878908,784.6380350000001,773.496629,848.636338,..
Indonesia,Natural gas,Industry (PJ),45. Indonesia,04. Natural gas,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.811001,65.717101,70.78680100000001,68.9895,107.559901,113.142601,105.474598,135.167401,103.354202,185.030099,217.493998,275.905799,264.199498,254.705402,297.8676,297.8676,540.594902,315.922501,385.8858,476.522099,493.895699,533.508299,550.757701,527.0949,513.761399,518.2776,503.909101,586.767602,642.3236999999999,616.539602,580.8501,602.483401,580.868099,656.2818000000001,..
Indonesia,Natural gas,Transport (PJ),45. Indonesia,04. Natural gas,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.017099,0.103502,0.1152,0.2304,0.362698,0.426601,0.513,0.593102,0.806399,0.846902,0.794701,0.6398980000000001,0.5705979999999999,0.5589,0.213301,0.213301,0.242102,0.282601,0.7145990000000001,0.322199,0.403201,1.043099,2.1141,1.215596,1.434519,1.69377,1.353865,2.667398,3.525805,2.886321,1.745619,1.900363,2.366011,2.678128,..
Indonesia,Natural gas,Residential (PJ),45. Indonesia,04. Natural gas,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.224999,0.2304,0.2304,0.235801,0.282601,0.333901,0.391499,0.426601,0.437399,0.426601,0.472501,0.513,0.5534990000000001,0.5822999999999999,0.685802,0.685802,0.7370990000000001,0.760499,0.7551019999999999,0.748801,0.777602,0.657001,0.772201,0.212401,0.542701,0.851398,0.912601,1.3482,1.318499,2.213101,2.436299,3.039299,4.013998,5.796901,..
Indonesia,Natural gas,Commercial and public services (PJ),45. Indonesia,04. Natural gas,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5300990000000001,0.593102,0.6741,0.7551019999999999,0.9908980000000001,0.9908980000000001,1.1178,1.197898,1.0719,1.1178,1.169101,1.1871,1.204199,1.221298,1.221298,1.221298,1.1871,1.578599,2.056502,4.205699,5.547598,7.432198000000001,9.361801999999999,7.827298,7.967698,7.901099,7.005601,6.6303,6.669899000000001,6.795001,4.031101,3.8628,4.248899000000001,2.012398,..
Indonesia,Natural gas,Other final consumption (PJ),45. Indonesia,04. Natural gas,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170.6562,183.807901,194.184902,207.1539,203.405399,187.928102,210.275101,214.089301,212.441401,247.083299,264.032101,238.125598,274.921202,265.638602,262.5111,270.7002,98.2017,143.369999,125.4438,163.813499,163.509298,163.087202,167.922902,255.033002,167.925598,172.4247,164.013301,134.286,147.300374,147.173632,141.815788,173.352172,181.999618,181.86711,..
Indonesia,Nuclear,Production (PJ),45. Indonesia,05. Nuclear,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Imports (PJ),45. Indonesia,05. Nuclear,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Exports (PJ),45. Indonesia,05. Nuclear,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Total energy supply (PJ),45. Indonesia,05. Nuclear,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,"Electricity, CHP and heat plants (PJ)",45. Indonesia,05. Nuclear,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,"Oil refineries, transformation (PJ)",45. Indonesia,05. Nuclear,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Total final consumption (PJ),45. Indonesia,05. Nuclear,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Industry (PJ),45. Indonesia,05. Nuclear,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Transport (PJ),45. Indonesia,05. Nuclear,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Residential (PJ),45. Indonesia,05. Nuclear,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Commercial and public services (PJ),45. Indonesia,05. Nuclear,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Nuclear,Other final consumption (PJ),45. Indonesia,05. Nuclear,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Renewables and waste,Production (PJ),45. Indonesia,06. Renewables and waste,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1340.575738,1359.148082,1384.896478,1398.291567,1463.058123,1494.638715,1508.044764,1511.699887,1508.301788,1496.549516,1264.118142,1324.591191,1311.996996,1296.645592,1303.688593,1284.459195,1301.58502,1313.516336,1409.264077,1439.905709,1466.200416,1471.677303,1448.042851,1458.969029,1508.192391,1384.026121,1486.12088,1590.787305,1982.789077,2027.489645,2212.551907,2320.22064,2522.523073,2632.376585,..
Indonesia,Renewables and waste,Imports (PJ),45. Indonesia,06. Renewables and waste,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Renewables and waste,Exports (PJ),45. Indonesia,06. Renewables and waste,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.094401,-3.634402,-3.973202,-4.466001,-4.743201,-4.373598,-4.373598,-4.373598,-4.373598,-2.0328,-2.402398,-1.663198,-1.540001,-1.170399,-3.234002,-5.0204,-5.779597,-14.895198,-26.173198,-12.79,-24.843198,-54.2248,-60.2684,-71.105601,-61.444397,-25.299597,-26.9932,-22.661796,-74.768783,-57.842941,-16.174488,-20.702235,-30.537736,-31.692732,..
Indonesia,Renewables and waste,Total energy supply (PJ),45. Indonesia,06. Renewables and waste,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1338.481337,1355.51368,1380.923276,1393.825566,1458.314922,1490.265117,1503.671166,1507.326288,1503.928189,1494.516716,1261.715744,1322.927994,1310.456995,1295.475193,1300.454592,1279.438794,1294.922222,1298.942336,1383.20128,1426.948509,1441.48762,1416.957305,1387.794451,1388.325027,1443.539193,1358.810122,1458.612482,1566.750475,1904.549944,1968.468108,2195.231538,2297.521309,2491.985337000001,2601.240413,..
Indonesia,Renewables and waste,"Electricity, CHP and heat plants (PJ)",45. Indonesia,06. Renewables and waste,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-101.548803,-99.38520000000001,-109.771202,-106.9344,-161.359201,-186.313999,-198.813602,-206.031599,-223.3656,-230.349601,-386.733599,-476.334003,-485.092801,-486.194402,-514.418406,-514.494002,-514.5947950000001,-546.789598,-640.5948040000001,-711.3707979999999,-738.273596,-723.3299930000001,-728.9531969999999,-742.0608040000001,-788.379995,-788.017197,-857.8824040000001,-1006.670993,-1322.655886,-1330.09606,-1456.324622,-1528.879735,-1698.333917,-1747.479709,..
Indonesia,Renewables and waste,"Oil refineries, transformation (PJ)",45. Indonesia,06. Renewables and waste,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Renewables and waste,Total final consumption (PJ),45. Indonesia,06. Renewables and waste,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,831.587336,841.980682,850.2172730000001,859.055566,863.25612,865.173913,866.5537610000001,859.490089,848.5419880000001,842.099512,843.750941,816.7949910000001,796.0271899999999,780.960195,755.266992,732.327591,747.673414,721.83614,712.437879,685.002708,677.388221,666.5541010000001,636.442849,624.666825,628.686597,543.8677319999999,577.7780779999999,529.527799,551.9029840000001,625.542595,733.192416,764.637549,794.4144019999999,850.2196849999999,..
Indonesia,Renewables and waste,Industry (PJ),45. Indonesia,06. Renewables and waste,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,303.274932,314.200885,322.533274,330.395163,338.42792,342.704711,346.791162,350.718288,354.359188,357.998911,360.837541,336.115194,317.150192,302.828192,281.942193,262.750191,285.557813,269.473937,270.623477,272.37291,265.007019,267.497101,261.42805,271.627426,276.453596,274.251808,269.044827,271.265753,264.145333,276.763197,338.226828,348.192718,351.625744,355.809634,..
Indonesia,Renewables and waste,Transport (PJ),45. Indonesia,06. Renewables and waste,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1472,0.789601,0.7628010000000001,3.981199,7.286401,11.739201,21.896001,34.2976,53.691201,21.748802,85.7808,74.38119,112.023616,185.402339,243.488156,269.394806,302.871027,356.220761,..
Indonesia,Renewables and waste,Residential (PJ),45. Indonesia,06. Renewables and waste,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,525.585404,523.7768020000001,521.998999,520.978404,516.284201,513.1342000000001,509.528599,497.9458,485.212803,475.180602,474.0304,471.845799,470.085999,469.3840030000001,464.620798,460.916401,453.3484,442.995603,432.5176,400.1566,396.645801,378.911797,344.755799,310.421799,290.264802,239.632122,214.754453,175.725744,167.621749,145.831775,131.008154,125.294235,110.768472,100.362557,..
Indonesia,Renewables and waste,Commercial and public services (PJ),45. Indonesia,06. Renewables and waste,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.727001,4.002999,5.685,7.681999,8.543999,9.334998,10.234,10.826001,8.970001,8.919998,8.883000000000001,8.834001,8.790999,8.748,8.704001,8.660999,8.620002000000001,8.576999,8.534,8.491999,8.449,8.406002,8.362999,8.320001,8.276997999999999,8.235,8.198001,8.155112,8.112285,10.16913,10.782191,11.038008,17.099549,23.654612,..
Indonesia,Renewables and waste,Other final consumption (PJ),45. Indonesia,06. Renewables and waste,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.376154000000001,9.687083000000001,10.717781,12.049606,14.172121,..
Indonesia,Electricity,Production (PJ),45. Indonesia,07. Electricity,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Electricity,Imports (PJ),45. Indonesia,07. Electricity,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003601,0.007201,0.010802,0.010802,0.010802,0.032402,0.0468,2.494801,4.030092,5.385205,6.059233,5.590802,3.501827,2.870566,3.214474,..
Indonesia,Electricity,Exports (PJ),45. Indonesia,07. Electricity,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Electricity,Total energy supply (PJ),45. Indonesia,07. Electricity,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003601,0.007201,0.010802,0.010802,0.010802,0.032402,0.0468,2.494801,4.030092,5.385205,6.059233,5.590802,3.501827,2.870566,3.214474,..
Indonesia,Electricity,"Electricity, CHP and heat plants (PJ)",45. Indonesia,07. Electricity,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117.601199,134.424001,149.4468,163.440003,184.888799,213.094077,242.4852,267.4224,274.698,294.904803,335.97,364.514397,389.5812,406.706401,432.5868,459.1043990000001,479.0592,511.7436000000001,537.573603,564.386401,637.291304,686.474502,746.281303,805.382683,856.342483,887.673826,943.992943,988.6540960000001,1112.171835,1174.06931,1193.031692,1292.724029,1430.529365,1560.457581,..
Indonesia,Electricity,"Oil refineries, transformation (PJ)",45. Indonesia,07. Electricity,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Electricity,Total final consumption (PJ),45. Indonesia,07. Electricity,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,101.836801,113.335198,125.870402,140.2596,160.808398,179.096399,204.955202,232.070401,234.939598,256.805999,284.990402,304.272001,313.509602,325.587599,360.349201,387.737999,408.294002,437.810402,463.716001,489.790801,556.443225,595.627511,653.0037950000001,703.322759,751.511977,776.499901,829.823555,875.128478,1051.007987,1083.906718,1134.537176,1211.632392,1351.882898,1482.311038,..
Indonesia,Electricity,Industry (PJ),45. Indonesia,07. Electricity,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.354799,57.693602,63.918,70.3836,80.874,89.002802,100.616399,113.187601,100.746001,112.816801,122.446801,128.134799,132.5808,131.389199,138.916801,153.774,158.137199,165.387602,172.407601,168.152401,209.720023,223.186254,242.806759,259.483725,273.260131,276.017227,296.804094,331.040148,441.381273,461.279543,473.94254,554.567765,655.694534,730.823311,..
Indonesia,Electricity,Transport (PJ),45. Indonesia,07. Electricity,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6800539999999999,0.463035,0.463035,0.557045,0.925073,0.727059,0.865068,1.027801,1.131805,1.095099,1.186866,1.29087,1.437701,..
Indonesia,Electricity,Residential (PJ),45. Indonesia,07. Electricity,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.756401,37.17360100000001,42.015601,47.465999,54.583199,65.23200200000001,70.3836,81.77759900000001,89.48160000000001,96.78960099999999,102.211201,112.424402,114.624,120.8592,137.019599,141.040799,150.440399,162.277199,171.4248,191.340001,206.884802,225.748802,251.010002,269.352,294.274798,310.669202,328.276802,331.271959,376.353336,378.178065,433.219844,421.887805,428.409445,452.60356,..
Indonesia,Electricity,Commercial and public services (PJ),45. Indonesia,07. Electricity,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.7256,18.468,19.936801,22.410002,25.3512,24.861599,33.955199,37.105201,44.712001,47.199601,52.516799,56.113202,58.550401,65.487602,76.265999,84.769202,91.515602,101.538001,110.937602,121.6728,131.353201,137.358001,150.055201,165.416398,174.9852,180.302398,195.206402,203.176691,223.399894,235.158426,218.114059,225.859275,258.357363,289.429988,..
Indonesia,Electricity,Other final consumption (PJ),45. Indonesia,07. Electricity,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,7.815600000000001,7.599599,7.754402,7.851598,8.146801,8.153998,8.200798,8.6076,8.945998,8.625599000000001,8.485199000000001,8.654399999999999,8.668799000000002,8.6076,8.434798,8.586001,8.809199000000001,8.774608,8.845687,8.15888,8.165633,8.130682,8.130682,8.016479,..
Indonesia,Heat,Production (PJ),45. Indonesia,08. Heat,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Imports (PJ),45. Indonesia,08. Heat,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Exports (PJ),45. Indonesia,08. Heat,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Total energy supply (PJ),45. Indonesia,08. Heat,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,"Electricity, CHP and heat plants (PJ)",45. Indonesia,08. Heat,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,"Oil refineries, transformation (PJ)",45. Indonesia,08. Heat,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Total final consumption (PJ),45. Indonesia,08. Heat,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Industry (PJ),45. Indonesia,08. Heat,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Transport (PJ),45. Indonesia,08. Heat,09. Transport (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Residential (PJ),45. Indonesia,08. Heat,10. Residential (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Commercial and public services (PJ),45. Indonesia,08. Heat,11. Commercial and public services (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Heat,Other final consumption (PJ),45. Indonesia,08. Heat,12. Other final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..
Indonesia,Total,Production (PJ),45. Indonesia,11. Total,01. Production (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6472.462445,7066.430212,7226.205484,7498.217701,8034.291445000001,8313.976183,8643.919586,8812.123405999999,8839.364058000001,9184.398526,8725.644167999999,8879.231642,9116.949915,9373.55558,9768.430962999999,10380.540734,11773.114455,11932.496146,12130.331184,13251.869145,14631.363424,16726.1803,16975.312879,17446.083495,17101.41216,16145.961038,16455.65178,16905.467542,18383.845835,19516.047024,18497.382963,19587.220924,20871.886988,22988.352873,..
Indonesia,Total,Imports (PJ),45. Indonesia,11. Total,02. Imports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,412.428584,399.264314,511.733171,616.778559,575.853238,786.353292,771.317676,933.824655,771.804325,1008.165049,1075.449123,1243.109139,1370.909518,1467.896815,1785.372987,1706.666,1447.256268,1607.572792,1526.302185,1629.42237,1744.895051,1846.697646,2040.432199,2245.674745,2395.683853,2276.985235,2218.267559,2410.824176,2396.794511,2108.723613,1958.786212,2147.565511,2340.62588,2563.682419,..
Indonesia,Total,Exports (PJ),45. Indonesia,11. Total,03. Exports (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-3303.38407,-3705.413283,-3826.516808,-3766.516489,-4273.380537,-4286.997865,-4452.678216,-4567.994981,-4584.558711000001,-4907.039838000001,-4479.842497000001,-4678.390179,-4826.880537999999,-5182.643154,-5470.561627999999,-5888.211712,-6876.794302,-7272.403364,-7277.276983,-7981.505045,-8887.150259,-10983.10486,-11422.128295,-12242.278345,-11766.107233,-10645.026596,-10696.026832,-10899.614809,-11547.483612,-11668.616235,-10446.708251,-10973.929182,-11572.052529,-12863.14083,..
Indonesia,Total,Total energy supply (PJ),45. Indonesia,11. Total,04. Total energy supply (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3545.460257,3730.426554,3896.895543,4324.532666,4313.175439000001,4810.093806,4995.916442,5148.469479,4986.187269,5235.383139,5299.461983,5422.502401,5637.828102,5627.71605,6057.33682,6160.515817,6304.360122000001,6239.06564,6359.815159,6872.543444,6954.916678000001,7002.005491999999,7253.332686,7511.553325000001,7695.902898,7719.272117,8026.115835000001,8522.672262,9407.640155,9705.714365,9850.199401,10454.457101,11191.346193,11565.839003,..
Indonesia,Total,"Electricity, CHP and heat plants (PJ)",45. Indonesia,11. Total,"05. Electricity, CHP and heat plants (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-255.9867,-267.745395,-268.700605,-347.916398,-408.1914,-463.91662,-527.8893029999999,-618.6336970000001,-610.1951009999999,-675.7342970000001,-775.4135940000001,-985.282407,-1018.471594,-1101.7367,-1143.662306,-1180.628606,-1241.014286,-1368.823399,-1596.686601,-1665.532997,-1645.697868,-1876.255759,-1799.311648,-1891.062703,-2010.642887,-2073.574246,-2218.944171,-2509.983071,-3021.799048,-3036.816451,-3284.594624,-3606.741322,-3885.522393,-3883.623852,..
Indonesia,Total,"Oil refineries, transformation (PJ)",45. Indonesia,11. Total,"06. Oil refineries, transformation (PJ)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-47.841864,-46.080934,-52.664028,-29.641321,-94.77897800000001,-37.76741000000001,-6.492877000000001,-11.177466,-6.763453,-4.868072000000001,-52.320041,-48.595664,-79.840907,-45.77056700000001,-68.218769,-51.171484,-22.084034,-38.000121,19.465748,-30.327756,-52.494672,-108.297695,-113.258705,-195.14136,-160.371057,-75.648832,-118.563213,-49.817243,-57.238036,-65.515185,-46.572787,-52.19756,-65.065564,-67.077832,..
Indonesia,Total,Total final consumption (PJ),45. Indonesia,11. Total,07. Total final consumption (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2388.184683,2485.742415,2589.352715,2728.457831,2895.645752,3085.103619,3328.199355,3441.159432,3306.455188,3647.713121,3811.446175,3912.144329,3867.452048,4017.237091,4201.37364,4212.528196,4397.115009,4419.552389,4264.447208,4518.362418,4447.208012,4815.9351,5303.545985000001,5402.950343,5327.711022,5240.447794,5132.347042,5396.176247,5902.542815000001,6018.80158,5775.179082000001,5980.036522,6455.206909,6736.164576,..
Indonesia,Total,Industry (PJ),45. Indonesia,11. Total,08. Industry (PJ),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,730.1956339999999,739.317491,773.659672,826.483468,929.079524,1062.593114,1080.071869,1156.439386,1092.166689,1296.545921,1257.387547,1308.315497,1246.89399,1394.364792,1486.821097,1481.812499,1846.780712,1817.916636,1651.017479,1775.766509,1610.082545,1729.217382,1786.633532,1764.374389,1769.729206,1871.369022,1726.137032,1926.943919,2147.523182,2157.136243,2175.6474,2289.693533,2500.524185,2720.499021,..
